seq,t0_ns,t1_ns,rtt_ns,syscall_in,notify,fwd_raw,turnaround,rev_raw,transport,workwait,wake,residual,status
2872,45295122560,45295271520,148960,20920,3400,3880,12800,21080,24960,28240,61880,-3240,ok
2873,45295405280,45295558840,153560,21840,3400,3920,13480,22000,25920,29280,62880,-3240,ok
2874,45295660440,45295811960,151520,20560,3280,3800,12680,22120,25920,28920,63280,-3120,ok
2875,45295912600,45296113160,200560,20680,3360,3920,13520,20520,24440,28200,113600,-3240,ok
2876,45296215080,45296366600,151520,20800,3280,3720,12720,21880,25600,28640,63560,-3080,ok
2877,45296466520,45296615800,149280,20520,3400,4000,13000,20680,24680,28200,62720,-3240,ok
2878,45296715240,45296866120,150880,20200,3240,3720,12840,22080,25800,28840,63080,-3120,ok
2879,45296966240,45297115720,149480,20400,3400,3960,13320,20640,24600,28000,63000,-3240,ok
2880,45297214640,45297363920,149280,20520,3240,3760,12720,21080,24840,28120,62960,-3120,ok
2881,45297463560,45297612760,149200,20400,3400,3920,13200,20680,24600,28360,62520,-3280,ok
2882,45297712240,45297863000,150760,20200,3320,3760,12800,20640,24400,28440,64760,-3160,ok
2883,45297962400,45298111400,149000,20720,3400,3920,13280,20480,24400,28080,62440,-3320,ok
2884,45298245600,45298398400,152800,21480,3440,3880,12520,23160,27040,28600,63000,-3280,ok
2885,45298499800,45298648960,149160,20360,3320,3840,13480,20560,24400,28240,62560,-3200,ok
2886,45298748160,45298898120,149960,20480,3400,4000,12520,20840,24840,28120,63840,-3240,ok
2887,45298997360,45299146720,149360,20520,3240,3760,13520,21120,24880,28120,62160,-3080,ok
2888,45299245880,45299394240,148360,20640,3400,3880,12920,21400,25280,28000,61320,-3200,ok
2889,45299494040,45299643040,149000,20680,3240,3760,13080,20720,24480,28200,62440,-3120,ok
2890,45299742400,45299890680,148280,20680,3440,3920,12960,20720,24640,28240,61560,-3240,ok
2891,45299990120,45300194800,204680,72080,2560,3280,13160,23920,27200,28400,63840,-2560,ok
2892,45300296480,45300447360,150880,20920,3480,3960,12680,21760,25720,28640,62720,-3280,ok
2893,45300547640,45300696520,148880,20400,3320,3840,13160,20440,24280,28880,62040,-3200,ok
2894,45300796160,45300944960,148800,20440,3480,3960,12800,21440,25400,28360,61600,-3280,ok
2895,45301044360,45301194800,150440,20520,3240,3760,13160,21800,25560,29000,62040,-3080,ok
2896,45301329680,45301484000,154320,22160,3440,3960,13080,22640,26600,29000,63320,-3280,ok
2897,45301584680,45301734560,149880,20240,3240,3880,13480,20320,24200,28680,63160,-3120,ok
2898,45301833760,45301982080,148320,20280,3400,3880,12600,20960,24840,28320,62160,-3280,ok
2899,45302081760,45302232920,151160,20440,3280,3760,13560,21480,25240,28960,62800,-3120,ok
2900,45302333400,45302482120,148720,20360,3400,3880,13080,20760,24640,28160,62320,-3240,ok
2901,45302581880,45302731040,149160,20680,3240,3600,13000,20680,24280,28280,62800,-3120,ok
2902,45302830560,45302979160,148600,20520,3360,3880,13080,20520,24400,28280,62160,-3200,ok
2903,45303078960,45303231040,152080,20400,3280,3840,13600,21720,25560,29320,63080,-3160,ok
2904,45303331560,45303481040,149480,20680,3400,3880,12880,21080,24960,28520,62280,-3240,ok
2905,45303581040,45303730360,149320,20560,3240,3760,13320,20360,24120,28440,62760,-3120,ok
2906,45303829920,45303978600,148680,20440,3400,3880,12680,21040,24920,28480,62040,-3280,ok
2907,45304201560,45304364680,163120,23080,3160,3680,13280,26960,30640,30920,65080,-3040,ok
2908,45304467920,45304618080,150160,20880,3280,3880,12680,21000,24880,28440,63120,-3120,ok
2909,45304716960,45304866200,149240,20600,3360,3880,13160,21080,24960,28160,62240,-3240,ok
2910,45304964880,45305114560,149680,20520,3280,3760,12560,21280,25040,28320,63080,-3120,ok
2911,45305214160,45305365880,151720,20720,3360,3880,13280,21840,25720,28800,63080,-3240,ok
2912,45305465200,45305615600,150400,20640,3280,3760,13040,21160,24920,28200,63440,-3120,ok
2913,45305714920,45305864200,149280,20600,3400,3920,13040,20640,24560,28080,62840,-3240,ok
2914,45305962920,45306113640,150720,20520,3280,3760,13320,20800,24560,28680,63480,-3120,ok
2915,45306213240,45306364920,151680,20760,3360,3880,13200,21760,25640,29120,62800,-3200,ok
2916,45306464560,45306614640,150080,20600,3240,3760,12680,21480,25240,28200,63240,-3120,ok
2917,45306713760,45306863040,149280,20680,3400,3880,13640,20080,23960,28000,62840,-3240,ok
2918,45306994680,45307147920,153240,21800,3400,3920,12680,22120,26040,29040,63560,-3280,ok
2919,45307249560,45307401240,151680,20400,3200,3800,13000,21960,25760,28840,63560,-3080,ok
2920,45307500120,45307650760,150640,20440,3440,3720,12800,21960,25680,28320,63280,-3320,ok
2921,45307750640,45307900000,149360,20240,3320,3840,13120,20800,24640,28200,63000,-3160,ok
2922,45307999760,45308202320,202560,73320,3080,3680,12520,21680,25360,27840,63520,-3080,ok
2923,45308303440,45308455120,151680,20320,3200,3720,13440,21680,25400,28720,63640,-3040,ok
2924,45308555280,45308705360,150080,20360,3480,4000,12680,21640,25640,28400,62880,-3360,ok
2925,45308805520,45308954840,149320,20520,3280,3760,13080,20520,24280,28120,63200,-3160,ok
2926,45309054280,45309204360,150080,20640,3400,3920,12800,21080,25000,28680,62800,-3240,ok
2927,45309304080,45309456440,152360,20320,3200,3760,12800,22600,26360,29120,63640,-3080,ok
2928,45309556640,45309707280,150640,20640,3480,3960,12640,21560,25520,28520,63160,-3320,ok
2929,45309807280,45309956800,149520,20240,3280,3760,13280,20400,24160,28320,63360,-3120,ok
2930,45310091440,45310245600,154160,21640,3400,3960,12720,23400,27360,28760,63560,-3280,ok
2931,45310347880,45310499760,151880,20320,3240,3720,13120,22120,25840,28760,63680,-3080,ok
2932,45310599480,45310749280,149800,20440,3440,3920,12800,21320,25240,28320,62800,-3240,ok
2933,45310848920,45310997800,148880,20560,3240,3720,13080,20560,24280,28280,62520,-3080,ok
2934,45311097560,45311248080,150520,20600,3440,3920,12560,21360,25280,28640,63280,-3280,ok
2935,45311348080,45311498920,150840,20720,3200,3720,13680,20080,23800,28240,64280,-3080,ok
2936,45311599000,45311749280,150280,20760,3400,3880,12720,21560,25440,28480,62720,-3240,ok
2937,45311849640,45311999120,149480,20560,3240,3760,13320,20960,24720,28480,62280,-3120,ok
2938,45312149840,45312302400,152560,21040,3320,3800,12840,21960,25760,29200,63560,-3160,ok
2939,45312404000,45312554960,150960,21000,3200,3760,13240,20520,24280,29000,63320,-3080,ok
2940,45312655680,45312804280,148600,20440,3400,3880,12800,20960,24840,28200,62120,-3200,ok
2941,45312939760,45313093960,154200,21400,3440,3920,13440,22720,26640,28680,63880,-3280,ok
2942,45313195000,45313344920,149920,20440,3240,3720,13080,20840,24560,28600,63080,-3080,ok
2943,45313444320,45313594720,150400,20400,3400,3880,13120,20400,24280,28280,64160,-3240,ok
2944,45313694120,45313843520,149400,20600,3240,3720,12800,21720,25440,28280,62160,-3120,ok
2945,45313943840,45314092720,148880,20640,3400,3920,13200,20360,24280,28520,62080,-3240,ok
2946,45314192800,45314342600,149800,20840,3240,3680,12720,21160,24840,28320,62880,-3040,ok
2947,45314442880,45314594200,151320,20680,3400,3880,13880,19760,23640,28480,64520,-3280,ok
2948,45314693960,45314843760,149800,20560,3240,3720,12560,22120,25840,28520,62200,-3120,ok
2949,45314943640,45315094160,150520,21160,3400,3920,13120,20560,24480,29040,62560,-3240,ok
2950,45315193840,45315342920,149080,20680,3280,3720,12920,20880,24600,28120,62560,-3080,ok
2951,45315442360,45315591160,148800,20480,3440,3920,13560,19960,23880,28520,62200,-3280,ok
2952,45315753720,45315915280,161560,22960,3120,3560,12680,27320,30880,30280,64560,-2920,ok
2953,45316067760,45316221560,153800,23240,2960,3560,13160,22080,25640,27920,63800,-2920,ok
2954,45316321200,45316471240,150040,20560,3360,3960,12840,21560,25520,28200,62800,-3240,ok
2955,45316570320,45316721480,151160,20800,3280,3720,13160,20960,24680,28520,63800,-3080,ok
2956,45316820080,45316970400,150320,20920,3400,3880,12760,22160,26040,28360,62080,-3240,ok
2957,45317069920,45317218960,149040,21120,3280,3760,13240,20600,24360,28560,61600,-3120,ok
2958,45317317760,45317467240,149480,21200,3360,3880,12840,21120,25000,28240,62120,-3280,ok
2959,45317566120,45317715640,149520,20880,3280,3640,13200,20880,24520,28480,62280,-3120,ok
2960,45317814080,45317966640,152560,21360,3440,3960,12400,23200,27160,29360,62120,-3280,ok
2961,45318066360,45318215360,149000,21080,3280,3760,12960,21160,24920,28440,61480,-3160,ok
2962,45318314040,45318462360,148320,20800,3360,4000,12680,21000,25000,28280,61440,-3240,ok
2963,45318597880,45318752920,155040,22640,3400,3920,13120,22400,26320,29040,63760,-3240,ok
2964,45318854160,45319007440,153280,20880,3240,3720,12600,22840,26560,29120,63960,-3080,ok
2965,45319107480,45319257760,150280,21120,3440,3880,13240,20680,24560,28520,62640,-3240,ok
2966,45319357160,45319507840,150680,20920,3240,3760,12640,21880,25640,28680,62640,-3080,ok
2967,45319607800,45319758240,150440,21000,3400,3880,13240,20800,24680,28640,62760,-3280,ok
2968,45319857920,45320055840,197920,21160,3240,3760,12680,22560,26320,28760,108880,-3120,ok
2969,45320157840,45320311600,153760,21320,3240,3800,13600,21920,25720,28680,64320,-3120,ok
2970,45320410760,45320560400,149640,20760,3280,3800,12560,21240,25040,28400,62720,-3120,ok
2971,45320660440,45320812120,151680,20800,3400,3920,14120,20720,24640,28640,63360,-3280,ok
2972,45320911840,45321064800,152960,21080,3240,3720,12520,23160,26880,29160,63160,-3080,ok
2973,45321165440,45321316960,151520,21160,3360,4000,13000,21520,25520,28400,63360,-3280,ok
2974,45321416960,45321567280,150320,21080,3240,3760,12640,21080,24840,28440,63160,-3080,ok
2975,45321702360,45321858320,155960,22200,3400,3920,13240,23480,27400,28720,64240,-3240,ok
2976,45321958880,45322112840,153960,21000,3320,3760,12440,23280,27040,28880,64440,-3160,ok
2977,45322212560,45322363240,150680,20960,3400,3880,12960,21560,25440,28120,63040,-3240,ok
2978,45322462600,45322613600,151000,20920,3240,3800,12480,21760,25560,28560,63360,-3120,ok
2979,45322713480,45322864160,150680,20960,3440,3960,13120,20920,24880,28400,63200,-3320,ok
2980,45322963600,45323116360,152760,21200,3320,3800,12200,23000,26800,29000,63400,-3160,ok
2981,45323216600,45323366760,150160,21040,3400,3880,13320,20720,24600,28240,62840,-3280,ok
2982,45323466320,45323616880,150560,21080,3240,3720,12480,21720,25440,28760,62640,-3080,ok
2983,45323716880,45323868000,151120,21120,3360,3880,13320,20840,24720,28680,63160,-3240,ok
2984,45323967760,45324165840,198080,21240,3240,3720,12680,24720,28440,66320,69280,-3120,ok
2985,45324268080,45324420480,152400,20880,3400,4000,13040,22560,26560,28640,63120,-3240,ok
2986,45324554760,45324707920,153160,22040,3400,3920,12480,22480,26400,28840,63280,-3280,ok
2987,45324810640,45324961280,150640,21040,3240,3760,13040,20640,24400,28440,63600,-3120,ok
2988,45325061080,45325213520,152440,20800,3400,3880,12640,22680,26560,29040,63240,-3240,ok
2989,45325314240,45325464600,150360,20840,3240,3720,12960,21160,24880,28120,63400,-3080,ok
2990,45325564200,45325714200,150000,21080,3400,3880,13080,20680,24560,28360,62720,-3200,ok
2991,45325813880,45325964600,150720,20840,3240,3720,13040,20920,24640,28440,63600,-3080,ok
2992,45326063560,45326216920,153360,21240,3400,3880,12760,22800,26680,29000,63560,-3280,ok
2993,45326317400,45326467800,150400,21000,3200,3760,13400,20960,24720,28240,62920,-3080,ok
2994,45326567760,45326718160,150400,21000,3400,3920,13040,20760,24680,28840,62720,-3280,ok
2995,45326818720,45326968960,150240,20840,3240,3760,13000,21040,24800,28320,63120,-3080,ok
2996,45327068680,45327220920,152240,21040,3400,3880,12840,21000,24880,28560,64760,-3240,ok
2997,45327383400,45327543640,160240,22840,3120,3600,13680,24960,28560,30000,65040,-3000,ok
2998,45327646240,45327796080,149840,20480,3320,3760,12840,21600,25360,28600,62400,-3160,ok
2999,45327895280,45328095720,200440,20840,3440,3960,13480,20360,24320,28480,113160,-3280,ok
3000,45328198840,45328354400,155560,20840,3280,3720,12960,24200,27920,29280,64360,-3080,ok
3001,45328456280,45328605720,149440,20440,3400,3960,13320,20680,24640,28080,62840,-3280,ok
3002,45328705720,45328856280,150560,20560,3240,3720,12600,21320,25040,28080,64120,-3080,ok
3003,45328956400,45329105400,149000,20320,3400,3960,12840,20960,24920,28080,62720,-3280,ok
3004,45329205280,45329357800,152520,20440,3240,3720,13000,21080,24800,28760,65400,-3120,ok
3005,45329458200,45329608240,150040,20520,3440,3960,13480,20640,24600,28560,62720,-3280,ok
3006,45329708600,45329859000,150400,20760,3280,3760,13440,20680,24440,28480,63160,-3160,ok
3007,45329959320,45330108640,149320,20360,3400,3920,13800,19920,23840,28120,63080,-3280,ok
3008,45330208280,45330360880,152600,20440,3200,3720,12880,21680,25400,28160,65560,-3040,ok
3009,45330497880,45330654080,156200,22760,3400,3920,13080,23320,27240,28760,64200,-3240,ok
3010,45330756400,45330906600,150200,20520,3240,3760,13240,21080,24840,28240,63200,-3080,ok
3011,45331005840,45331155200,149360,20600,3440,3960,13040,20600,24560,28440,62560,-3280,ok
3012,45331254800,45331406280,151480,20400,3360,3800,12960,21200,25000,28120,64800,-3160,ok
3013,45331505960,45331656360,150400,20760,3360,3920,13280,20840,24760,28480,63000,-3240,ok
3014,45331756480,45331906280,149800,20640,3240,3720,13400,20680,24400,28200,63040,-3120,ok
3015,45332058720,45332211320,152600,22640,3120,3760,13080,21560,25320,28360,63200,-3120,ok
3016,45332312120,45332465280,153160,20920,3240,3720,12960,21880,25600,28520,65040,-3120,ok
3017,45332565360,45332715760,150400,20600,3400,3720,13080,21520,25240,28760,62600,-3280,ok
3018,45332816000,45332965840,149840,20640,3240,3760,13080,20920,24680,28200,63080,-3080,ok
3019,45333065520,45333222680,157160,20600,3400,3920,13160,28440,32360,28360,62520,-3240,ok
3020,45333358000,45333516200,158200,22040,3400,3880,13040,24160,28040,28720,66200,-3240,ok
3021,45333618760,45333768320,149560,20800,3200,3680,12880,21080,24760,28680,62280,-3040,ok
3022,45333868400,45334018680,150280,20840,3400,3880,12680,21360,25240,28400,62960,-3240,ok
3023,45334118240,45334267440,149200,20600,3240,3720,13400,20320,24040,28400,62600,-3080,ok
3024,45334367000,45334519680,152680,20920,3400,3880,13080,21200,25080,28480,65000,-3280,ok
3025,45334619920,45334769560,149640,20720,3200,3760,13760,20360,24120,28480,62480,-3120,ok
3026,45334869120,45335019040,149920,20920,3440,3920,12960,21000,24920,28240,62720,-3280,ok
3027,45335119360,45335269160,149800,20680,3240,3760,13880,20320,24080,28840,62200,-3120,ok
3028,45335369320,45335519840,150520,20760,3400,3880,13120,21120,25000,28680,62840,-3280,ok
3029,45335620040,45335771640,151600,20760,3240,3720,13960,20880,24600,29160,62960,-3080,ok
3030,45335871800,45336078600,206800,20720,3440,4000,13040,20920,24920,28200,119720,-3240,ok
3031,45336216560,45336374200,157640,22520,3320,3760,13760,23520,27280,29360,64560,-3160,ok
3032,45336475600,45336627560,151960,20640,3280,3800,12320,21840,25640,28560,64680,-3160,ok
3033,45336727160,45336877960,150800,20760,3440,3880,13640,21040,24920,28400,62880,-3240,ok
3034,45336977520,45337127120,149600,20680,3240,3760,12800,21120,24880,28480,62600,-3080,ok
3035,45337227360,45337377360,150000,20920,3400,3920,13240,20920,24840,28240,62640,-3280,ok
3036,45337477600,45337627360,149760,20800,3240,3720,13440,20280,24000,28560,62800,-3080,ok
3037,45337727880,45337880520,152640,21000,3400,3880,13840,21640,25520,28840,63320,-3280,ok
3038,45337981320,45338131440,150120,20640,3200,3800,12760,21400,25200,28440,63000,-3120,ok
3039,45338231400,45338382280,150880,20800,3400,4000,13440,20720,24720,28760,63000,-3240,ok
3040,45338482520,45338633280,150760,20640,3280,3760,13000,21160,24920,28840,63200,-3120,ok
3041,45338733440,45338885920,152480,20960,3400,3880,13520,21720,25600,29000,63280,-3280,ok
3042,45339050680,45339209360,158680,22360,3120,3680,12880,25600,29280,30240,63720,-2920,ok
3043,45339313280,45339463400,150120,20600,3280,3720,13920,20000,23720,28280,63400,-3080,ok
3044,45339563560,45339713440,149880,21000,3440,3920,12680,21280,25200,28560,62320,-3320,ok
3045,45339813640,45339967400,153760,21200,3240,3720,13560,21760,25480,29000,64360,-3080,ok
3046,45340123240,45340277000,153760,21920,3240,3760,12560,23360,27120,28600,63440,-3120,ok
3047,45340377520,45340529440,151920,20760,3240,3720,13640,20960,24680,28520,64160,-3080,ok
3048,45340629280,45340779360,150080,21200,3360,3960,12440,21720,25680,28480,62200,-3280,ok
3049,45340879520,45341032160,152640,20800,3240,3760,13040,22640,26400,29280,62960,-3080,ok
3050,45341132840,45341283200,150360,20840,3400,3920,12520,21520,25440,29440,62000,-3280,ok
3051,45341384080,45341534520,150440,21160,3240,3720,13640,20360,24080,28920,62440,-3040,ok
3052,45341635360,45341785520,150160,21240,3400,3880,12480,21520,25400,28840,62080,-3280,ok
3053,45341885640,45342038280,152640,21040,3240,3760,13320,21920,25680,29160,63280,-3080,ok
3054,45342175360,45342329840,154480,22680,3360,3880,12880,22640,26520,29640,62600,-3200,ok
3055,45342431360,45342581920,150560,21000,3240,3720,13120,21080,24800,28840,62680,-3120,ok
3056,45342681320,45342832960,151640,21160,3400,3920,12600,22160,26080,28960,62720,-3280,ok
3057,45342932840,45343085640,152800,21120,3280,3760,13240,22240,26000,29280,63000,-3120,ok
3058,45343185880,45343336800,150920,21160,3400,3960,12640,21760,25720,28880,62400,-3280,ok
3059,45343437160,45343587000,149840,21200,3280,3840,12920,20640,24480,28680,62440,-3160,ok
3060,45343686680,45343836920,150240,21040,3360,3880,12880,21040,24920,28920,62360,-3240,ok
3061,45343937400,45344134000,196600,21080,3320,3800,13640,21400,25200,68600,67920,-3160,ok
3062,45344237240,45344389360,152120,20960,3400,3920,12640,22600,26520,29080,62800,-3280,ok
3063,45344522040,45344680800,158760,24520,3600,3920,13240,24440,28360,29520,62960,-3440,ok
3064,45344782840,45344933000,150160,21120,3280,3760,12520,21400,25160,28760,62440,-3120,ok
3065,45345099640,45345265160,165520,23440,3600,3960,14160,25640,29600,33560,64600,-3440,ok
3066,45345367360,45345518360,151000,21280,3240,3760,12960,20800,24560,28960,63120,-3120,ok
3067,45345649880,45345808600,158720,24760,3600,3960,13840,23960,27920,29040,63000,-3440,ok
3068,45345910040,45346063000,152960,21400,3240,3760,13160,21160,24920,28720,64600,-3080,ok
3069,45346194360,45346352360,158000,23960,3560,3920,13360,24680,28600,29120,62840,-3440,ok
3070,45346454320,45346604560,150240,21080,3240,3760,12600,21640,25400,28600,62440,-3120,ok
3071,45346735480,45346894080,158600,24200,3560,3920,13480,24640,28560,29040,63160,-3400,ok
3072,45346996000,45347149200,153200,21800,3240,3760,12720,21440,25200,28800,64560,-3120,ok
3073,45347281520,45347441480,159960,24960,3560,3920,13400,24760,28680,29680,63080,-3400,ok
3074,45347543520,45347694760,151240,21440,3240,3760,13400,20480,24240,29040,62960,-3080,ok
3075,45347825960,45347982760,156800,23920,3600,3920,13160,24280,28200,29040,62360,-3480,ok
3076,45348185400,45348345400,160000,22440,3360,3880,13400,25320,29200,29800,65000,-3200,ok
3077,45348449880,45348599960,150080,21120,3240,3760,13560,20840,24600,28120,62560,-3120,ok
3078,45348699320,45348850440,151120,21480,3400,3920,13280,21400,25320,28520,62360,-3240,ok
3079,45348950440,45349101280,150840,21760,3240,3720,13640,20600,24320,28560,62400,-3080,ok
3080,45349201000,45349354720,153720,22040,3400,4000,13640,21840,25840,29040,63000,-3240,ok
3081,45349454960,45349605840,150880,21920,3240,3720,13200,21080,24800,28280,62520,-3080,ok
3082,45349705280,45349856240,150960,21760,3400,3960,13240,21160,25120,28000,62720,-3280,ok
3083,45349956080,45350106720,150640,21640,3240,3760,13200,20800,24560,28560,62560,-3120,ok
3084,45350206520,45350360440,153920,21840,3400,3920,13080,22920,26840,29160,62840,-3240,ok
3085,45350461320,45350612200,150880,21520,3240,3760,13240,20800,24560,28760,62680,-3120,ok
3086,45350711960,45350862600,150640,21920,3400,3920,13640,20480,24400,28120,62400,-3240,ok
3087,45350962560,45351113200,150640,21320,3240,3760,13200,20840,24600,28560,62800,-3080,ok
3088,45351306320,45351470240,163920,24080,2800,3440,13560,27160,30600,30680,65000,-2800,ok
3089,45351575760,45351728280,152520,21280,3240,3760,13080,21800,25560,28840,63640,-3120,ok
3090,45351829360,45351980400,151040,21760,3440,3920,13360,20920,24840,28160,62800,-3320,ok
3091,45352135880,45352290760,154880,22120,3240,3720,14120,21720,25440,28720,64360,-3120,ok
3092,45352391640,45352545120,153480,21560,3440,3920,13200,22000,25920,29040,63600,-3280,ok
3093,45352646160,45352797400,151240,21640,3280,3760,13640,20600,24360,28400,63080,-3160,ok
3094,45352897880,45353048960,151080,21520,3440,3960,12960,21000,24960,28400,63080,-3280,ok
3095,45353149560,45353301120,151560,21400,3320,3800,13640,20280,24080,28760,63520,-3160,ok
3096,45353401880,45353555520,153640,21360,3400,3880,13680,21840,25720,29320,63400,-3240,ok
3097,45353656920,45353808200,151280,21520,3320,3840,13040,21320,25160,28400,63040,-3200,ok
3098,45353908360,45354058880,150520,21160,3400,3880,13160,20840,24720,28440,62880,-3240,ok
3099,45354198040,45354353480,155440,22760,3440,3920,13480,22840,26760,28800,63520,-3320,ok
3100,45354455440,45354607400,151960,21480,3240,3760,13120,21920,25680,28800,62760,-3120,ok
3101,45354708480,45354859320,150840,21400,3400,3880,13120,21240,25120,28360,62680,-3240,ok
3102,45354959480,45355109000,149520,21000,3240,3760,13640,20320,24080,28440,62200,-3080,ok
3103,45355208760,45355359160,150400,21120,3400,3960,12640,21240,25200,28320,63040,-3320,ok
3104,45355458920,45355611320,152400,21320,3240,3760,13440,21760,25520,29080,62920,-3120,ok
3105,45355711760,45355862120,150360,21320,3400,3920,13600,20560,24480,28120,62720,-3280,ok
3106,45355962160,45356157240,195080,21240,3240,3720,13480,22320,26040,66320,67840,-3080,ok
3107,45356259960,45356413560,153600,21320,3440,3920,13120,21960,25880,28960,64160,-3280,ok
3108,45356513320,45356666160,152840,21400,3280,3760,13640,21800,25560,29120,63000,-3160,ok
3109,45356766640,45356917880,151240,21080,3440,3960,13200,21120,25080,28320,63400,-3280,ok
3110,45357052640,45357206520,153880,21960,3400,3880,13400,22440,26320,28640,63440,-3280,ok
3111,45357309160,45357459960,150800,20920,3240,3760,13360,20920,24680,28320,63400,-3120,ok
3112,45357559960,45357713280,153320,21160,3440,3720,13080,22760,26480,28880,63560,-3280,ok
3113,45357813720,45357964440,150720,20920,3320,3800,13360,21160,24960,28200,63160,-3200,ok
3114,45358063960,45358214320,150360,21040,3440,3920,13520,20720,24640,28480,62520,-3280,ok
3115,45358314800,45358465240,150440,20920,3280,3840,13800,20520,24360,28240,63040,-3200,ok
3116,45358565080,45358718440,153360,21080,3440,3920,13120,21720,25640,29080,64280,-3280,ok
3117,45358819120,45358969240,150120,20760,3240,3720,13760,20640,24360,28160,62960,-3120,ok
3118,45359069120,45359220560,151440,21120,3440,3920,13160,21600,25520,28920,62560,-3280,ok
3119,45359321240,45359471440,150200,20880,3240,3840,13440,20720,24560,28120,63040,-3080,ok
3120,45359570920,45359724160,153240,21120,3440,4040,13560,20840,24880,28760,64800,-3320,ok
3121,45359858040,45360059960,201920,21960,3400,3880,13280,23080,26960,28960,110640,-3280,ok
3122,45360164880,45360317320,152440,20960,2960,3520,13240,22120,25640,28640,63840,-2840,ok
3123,45360418600,45360567920,149320,20720,3440,3920,13320,20480,24400,28320,62400,-3280,ok
3124,45360668880,45360821080,152200,20800,3240,3760,13080,22240,26000,28720,63480,-3120,ok
3125,45360922320,45361072040,149720,20760,3360,3880,13160,20920,24800,28320,62560,-3240,ok
3126,45361172120,45361322520,150400,20760,3200,3720,13280,21040,24760,28160,63280,-3040,ok
3127,45361422960,45361572600,149640,21040,3400,4000,13200,20280,24280,28440,62520,-3240,ok
3128,45361672680,45361824960,152280,20920,3240,3800,13240,20840,24640,28120,65200,-3080,ok
3129,45361924680,45362074840,150160,20800,3480,3960,13160,21000,24960,28800,62280,-3320,ok
3130,45362175400,45362325640,150240,20760,3280,3760,13120,20600,24360,28760,63080,-3120,ok
3131,45362426080,45362575520,149440,21040,3480,3920,13280,20400,24320,28400,62240,-3320,ok
3132,45362675680,45362827040,151360,20880,3240,3720,13280,20400,24120,28160,64800,-3120,ok
3133,45362993600,45363153560,159960,23440,3280,3800,13160,25520,29320,30040,63880,-3160,ok
3134,45363256480,45363407000,150520,20920,3240,3720,13160,20960,24680,28360,63240,-3080,ok
3135,45363506280,45363656080,149800,21200,3440,3920,13360,20480,24400,28360,62360,-3320,ok
3136,45363755920,45363907720,151800,20960,3240,3720,12880,21200,24920,28200,64680,-3080,ok
3137,45364061640,45364215640,154000,23200,3080,3800,13400,21760,25560,28320,63560,-3120,ok
3138,45364318040,45364468280,150240,21120,3200,3720,13080,20720,24440,28480,63000,-3080,ok
3139,45364569000,45364718560,149560,21160,3400,3920,13720,19680,23600,28360,62560,-3240,ok
3140,45364818840,45364970840,152000,21120,3200,3760,13200,20960,24720,28840,64040,-3120,ok
3141,45365071760,45365222560,150800,21240,3400,4040,13560,20400,24440,28920,62480,-3240,ok
3142,45365323440,45365473600,150160,21080,3200,3760,13280,20800,24560,28440,62680,-3080,ok
3143,45365573720,45365722880,149160,21240,3440,3960,13600,19640,23600,28200,62360,-3280,ok
3144,45365860080,45366017880,157800,22560,3480,3960,13360,22920,26880,28880,66000,-3360,ok
3145,45366119400,45366269640,150240,20680,3240,3880,13120,20800,24680,28520,63080,-3080,ok
3146,45366369440,45366517920,148480,21000,3360,3880,13400,20520,24400,28120,61400,-3200,ok
3147,45366618080,45366767760,149680,20760,3240,3720,13280,20800,24520,28520,62440,-3080,ok
3148,45366868760,45367019880,151120,21120,3360,3880,13000,21160,25040,28160,63640,-3200,ok
3149,45367119640,45367269760,150120,20840,3280,3920,13320,20600,24520,28560,62720,-3120,ok
3150,45367369840,45367518520,148680,21040,3440,3960,13400,20640,24600,28400,61120,-3320,ok
3151,45367618320,45367767920,149600,20800,3280,3600,13040,20920,24520,28520,62560,-3120,ok
3152,45367868360,45368064640,196280,21080,3400,4040,13120,21160,25200,28520,108240,-3280,ok
3153,45368167000,45368321560,154560,21200,3200,3640,13480,22640,26280,29000,64400,-3000,ok
3154,45368422880,45368572520,149640,20800,3400,3920,13160,21160,25080,28360,62080,-3240,ok
3155,45368708560,45368862640,154080,21560,3400,3880,13880,21840,25720,28560,64200,-3240,ok
3156,45368965200,45369116760,151560,20600,3320,3800,13520,20320,24120,28360,64800,-3160,ok
3157,45369217120,45369367640,150520,20880,3400,3920,12680,21480,25400,28320,63080,-3240,ok
3158,45369467840,45369617040,149200,20840,3280,3760,13680,20120,23880,28320,62360,-3160,ok
3159,45369717400,45369867560,150160,21040,3400,3880,13040,21200,25080,28440,62400,-3240,ok
3160,45369968080,45370117120,149040,21000,3280,3760,13080,20800,24560,28360,61920,-3160,ok
3161,45370217720,45370369320,151600,20840,3400,3920,13760,21160,25080,28800,63000,-3280,ok
3162,45370470560,45370620480,149920,20840,3240,3760,13400,20920,24680,28320,62560,-3120,ok
3163,45370721240,45370871680,150440,20920,3360,3880,13280,20720,24600,28800,62720,-3240,ok
3164,45370972520,45371122240,149720,21080,3240,3760,13320,20720,24480,28400,62360,-3160,ok
3165,45371223080,45371375520,152440,20920,3440,3920,13400,21880,25800,28880,63320,-3320,ok
3166,45371504760,45371657920,153160,20960,3400,3920,13480,23320,27240,28720,62600,-3240,ok
3167,45371759640,45371910120,150480,20720,3240,3760,13320,21120,24880,28440,62960,-3080,ok
