seq,t0_ns,t1_ns,rtt_ns,syscall_in,notify,fwd_raw,turnaround,rev_raw,transport,workwait,wake,residual,status
1026,192453576280,192453748720,172440,20280,3840,3960,13120,28200,32160,38480,68240,-3680,ok
1027,192453884840,192454065480,180640,24000,3840,4000,13480,30440,34440,38880,69720,-3720,ok
1028,192454171520,192454344480,172960,20200,3760,3920,12720,29080,33000,38320,68560,-3600,ok
1029,192454448680,192454622160,173480,20120,3640,3760,12880,30120,33880,37960,68480,-3480,ok
1030,192454728400,192454899720,171320,20160,3640,3760,12680,28720,32480,38000,67800,-3440,ok
1031,192455004000,192455175120,171120,20040,3680,3800,13040,27920,31720,38040,68160,-3560,ok
1032,192455279640,192455451000,171360,20120,3600,3760,12920,28240,32000,38040,68120,-3440,ok
1033,192455617560,192455801640,184080,21280,3600,3680,13360,34160,37840,40000,71400,-3400,ok
1034,192455908320,192456132200,223880,20040,3320,3600,13120,29080,32680,85480,72440,-3200,ok
1035,192456236280,192456411600,175320,20120,3360,3600,13040,28880,32480,39240,70280,-3200,ok
1036,192456515240,192456689080,173840,19560,3520,3800,13040,30600,34400,38720,67920,-3320,ok
1037,192456792560,192456966280,173720,20040,3680,3800,13160,28400,32200,39000,69160,-3520,ok
1038,192457070320,192457242880,172560,19640,3640,3760,12880,28280,32040,38960,68840,-3440,ok
1039,192457346360,192457519120,172760,20040,3640,3760,13480,27520,31280,38880,68960,-3520,ok
1040,192457622360,192457796360,174000,19800,3680,3840,13400,30120,33960,38720,68000,-3560,ok
1041,192457899720,192458072600,172880,19960,3640,3760,13480,27960,31720,38800,68760,-3480,ok
1042,192458176480,192458347880,171400,19600,3720,3840,13160,28160,32000,38520,67960,-3560,ok
1043,192458451440,192458624680,173240,20160,3680,3760,13840,26840,30600,38360,70120,-3520,ok
1044,192458763920,192458942080,178160,20560,3680,3800,13040,30360,34160,39960,70240,-3480,ok
1045,192459048400,192459220200,171800,20040,3640,3760,12920,28800,32560,38440,67680,-3480,ok
1046,192459323960,192459497320,173360,19920,3640,3800,13360,28240,32040,38720,69120,-3440,ok
1047,192459598800,192459772920,174120,20080,3640,3760,13520,28280,32040,39720,68560,-3440,ok
1048,192459876680,192460100760,224080,20520,3640,3800,12840,28600,32400,38840,119360,-3520,ok
1049,192460205120,192460379320,174200,19520,3640,3760,13200,28800,32560,39360,69400,-3480,ok
1050,192460483440,192460656040,172600,20000,3520,3640,12800,28800,32440,38760,68400,-3320,ok
1051,192460758720,192460932520,173800,20280,3600,3760,13320,29720,33480,38320,68280,-3480,ok
1052,192461035280,192461207880,172600,20200,3680,3760,13200,28320,32080,38480,68480,-3520,ok
1053,192461310600,192461482320,171720,20520,3640,3800,13120,28040,31840,38640,67440,-3480,ok
1054,192461585000,192461756760,171760,20160,3720,3840,12920,28520,32360,38400,67720,-3520,ok
1055,192461893640,192462075120,181480,20480,3600,3760,13320,33560,37320,39440,70800,-3480,ok
1056,192462180680,192462354240,173560,20480,3520,3600,13000,29360,32960,38840,68120,-3360,ok
1057,192462456320,192462628720,172400,20080,3800,3920,13200,28000,31920,38440,68600,-3640,ok
1058,192462730240,192462904440,174200,19960,3640,3760,13280,28760,32520,40120,68120,-3440,ok
1059,192463006400,192463178120,171720,19960,3800,3960,12880,28040,32000,38520,68240,-3680,ok
1060,192463280800,192463454520,173720,20320,3680,3800,12560,29360,33160,39080,68440,-3520,ok
1061,192463556960,192463728440,171480,20080,3640,3800,13520,27840,31640,38640,67480,-3520,ok
1062,192463829720,192464049120,219400,19880,3640,3800,12800,30840,34640,38760,113200,-3520,ok
1063,192464155280,192464330400,175120,19680,3680,3760,12840,29480,33240,39440,69720,-3480,ok
1064,192464433200,192464603240,170040,20120,3480,3600,13440,27720,31320,38360,66640,-3320,ok
1065,192464705920,192464877000,171080,20040,3640,3760,13320,27520,31280,38400,67840,-3440,ok
1066,192465014000,192465195000,181000,20360,3640,3760,13120,33680,37440,39880,70000,-3440,ok
1067,192465301000,192465473520,172520,20280,3480,3600,13000,28720,32320,38560,68200,-3320,ok
1068,192465575320,192465747880,172560,20480,3640,3760,13520,27800,31560,38600,68280,-3520,ok
1069,192465850000,192466023760,173760,20360,3680,3800,12920,28480,32280,38440,69600,-3520,ok
1070,192466126000,192466298760,172760,20440,3640,3760,13280,28200,31960,38960,67960,-3480,ok
1071,192466400800,192466573800,173000,20280,3640,3760,13680,28000,31760,38560,68560,-3480,ok
1072,192466676600,192466848920,172320,20440,3680,3760,12720,29080,32840,38480,67680,-3520,ok
1073,192466951760,192467126440,174680,20440,3680,3840,13040,30560,34400,38480,68200,-3560,ok
1074,192467229320,192467401440,172120,20200,3640,3760,13480,28200,31960,38680,67600,-3440,ok
1075,192467503920,192467675960,172040,20520,3640,3760,13120,28520,32280,38240,67720,-3480,ok
1076,192467779120,192467951040,171920,20520,3680,3800,13200,28040,31840,38240,67920,-3480,ok
1077,192468176960,192468359120,182160,21160,3640,3760,13280,32760,36520,39640,71400,-3480,ok
1078,192468467280,192468640040,172760,20120,3560,3840,13360,28680,32520,38560,68040,-3400,ok
1079,192468742880,192468916160,173280,20600,3520,3800,13080,28560,32360,38480,68600,-3360,ok
1080,192469018320,192469191960,173640,20200,3520,3800,13200,28680,32480,39440,68120,-3320,ok
1081,192469294960,192469467800,172840,20360,3560,3880,13080,28120,32000,38840,68440,-3440,ok
1082,192469570680,192469744200,173520,20240,3520,3800,14200,27960,31760,38800,68320,-3320,ok
1083,192469847720,192470021080,173360,20560,3520,3800,13040,28320,32120,38760,68680,-3320,ok
1084,192470124640,192470299080,174440,20040,3560,3840,13040,30400,34240,38920,68080,-3440,ok
1085,192470402400,192470574920,172520,20400,3640,3760,13280,28240,32000,38560,68120,-3480,ok
1086,192470677800,192470850000,172200,20280,3640,3760,13240,28680,32440,38480,67560,-3440,ok
1087,192470952880,192471126160,173280,20520,3640,3800,13040,28440,32240,38400,68920,-3480,ok
1088,192471261640,192471441000,179360,20240,3640,3760,13120,32360,36120,39920,69760,-3440,ok
1089,192471547120,192471719760,172640,20440,3560,3680,13120,28560,32240,38400,68240,-3360,ok
1090,192471822640,192471995520,172880,20480,3640,3760,12880,28040,31800,38800,68760,-3480,ok
1091,192472149480,192472327960,178480,21000,3560,3800,13400,29280,33080,40480,70320,-3360,ok
1092,192472432640,192472606320,173680,20680,3360,3680,13120,28880,32560,38920,68280,-3240,ok
1093,192472709720,192472882200,172480,20760,3560,3800,12800,28720,32520,38440,67800,-3400,ok
1094,192472986040,192473158520,172480,20640,3520,3800,12880,28240,32040,38840,67880,-3320,ok
1095,192473261800,192473436160,174360,20440,3520,3800,13360,30040,33840,38440,68120,-3360,ok
1096,192473539000,192473711680,172680,20200,3680,3840,13000,29160,33000,38640,67680,-3520,ok
1097,192473814760,192473986400,171640,20280,3640,3760,13480,27760,31520,38360,67800,-3440,ok
1098,192474089320,192474260440,171120,20280,3640,3760,12960,27760,31520,38440,67720,-3440,ok
1099,192474363480,192474538360,174880,20400,3640,3760,13320,30480,34240,38440,68280,-3440,ok
1100,192474676400,192474864800,188400,20560,3640,3760,13080,39720,43480,40160,71000,-3520,ok
1101,192474970200,192475144520,174320,20720,3720,3800,13120,28720,32520,38680,69040,-3480,ok
1102,192475248080,192475423720,175640,20280,3640,3800,13080,29400,33200,38680,70280,-3520,ok
1103,192475526880,192475700040,173160,20560,3640,3760,12840,29440,33200,38600,67760,-3440,ok
1104,192475802680,192475976000,173320,20600,3640,3760,12920,29040,32800,38520,68320,-3480,ok
1105,192476134280,192476309600,175320,20400,3720,3840,13000,28080,31920,40080,69760,-3560,ok
1106,192476414080,192476588240,174160,20080,3560,3640,13320,30480,34120,38320,68160,-3400,ok
1107,192476690320,192476863200,172880,20480,3640,3800,13360,28560,32360,38480,68080,-3520,ok
1108,192476966120,192477137880,171760,20200,3640,3760,13320,28480,32240,38080,67760,-3480,ok
1109,192477240640,192477412480,171840,20560,3680,3800,12800,28480,32280,38120,67920,-3520,ok
1110,192477515720,192477690320,174600,20120,3680,3840,13000,31240,35080,38520,67720,-3520,ok
1111,192477828080,192478007440,179360,20440,3640,3760,13160,31280,35040,39560,70960,-3440,ok
1112,192478112040,192478284880,172840,20240,3520,3600,13040,28640,32240,38880,68280,-3360,ok
1113,192478387920,192478563280,175360,20480,3800,3920,13520,28040,31960,38520,70720,-3640,ok
1114,192478666400,192478839440,173040,20520,3840,3920,13160,28720,32640,38880,67640,-3640,ok
1115,192478942840,192479116320,173480,20360,3800,3920,12760,28720,32640,39200,68360,-3640,ok
1116,192479219160,192479392400,173240,20440,3880,4000,13040,28680,32680,39000,67880,-3680,ok
1117,192479495680,192479669760,174080,20680,3800,3960,13200,27960,31920,40040,68080,-3640,ok
1118,192479772120,192479943800,171680,20280,3800,3920,12800,28280,32200,38600,67600,-3600,ok
1119,192480126680,192480320160,193480,21840,3520,3800,13200,29480,33280,57640,67320,-3320,ok
1120,192480425760,192480598120,172360,19920,3800,3920,13080,25560,29480,41320,68360,-3600,ok
1121,192480701200,192480877080,175880,21080,3840,3960,12760,30560,34520,39240,68120,-3680,ok
1122,192481047920,192481231760,183840,21880,3600,3720,13240,32760,36480,40080,71960,-3400,ok
1123,192481340840,192481515000,174160,20920,3520,3800,13120,27600,31400,39480,69040,-3320,ok
1124,192481617840,192481792880,175040,20480,3720,4000,13080,27920,31920,39880,69520,-3560,ok
1125,192481896320,192482069000,172680,20400,3680,3920,13080,27600,31520,39320,68200,-3520,ok
1126,192482171760,192482344560,172800,20440,3680,3960,12640,27760,31720,39320,68480,-3480,ok
1127,192482448440,192482621400,172960,20840,3680,3920,13040,27120,31040,39440,68440,-3520,ok
1128,192482724240,192482899720,175480,20600,3680,3920,13120,30000,33920,38800,68840,-3480,ok
1129,192483003400,192483176440,173040,20600,3680,3960,13320,27320,31280,39200,68440,-3480,ok
1130,192483279000,192483451000,172000,20120,3680,3960,12880,27560,31520,38760,68520,-3480,ok
1131,192483554360,192483726320,171960,20240,3520,3800,13480,26720,30520,39200,68360,-3360,ok
1132,192483829080,192484051920,222840,20120,3560,3840,13240,30040,33880,39240,116160,-3360,ok
1133,192484195280,192484376840,181560,21200,3600,3840,13080,31080,34920,40320,71880,-3440,ok
1134,192484482800,192484658080,175280,20400,3400,3640,13080,28720,32360,39560,69720,-3240,ok
1135,192484760920,192484936400,175480,20280,3520,3800,12840,28640,32440,39840,69920,-3360,ok
1136,192485039920,192485213800,173880,20160,3520,3800,12880,28640,32440,39240,69000,-3360,ok
1137,192485316800,192485491000,174200,20120,3520,3760,12720,29240,33000,39160,69040,-3360,ok
1138,192485593760,192485767040,173280,20240,3520,3800,12920,28160,31960,39360,68640,-3360,ok
1139,192485869920,192486046400,176480,20120,3560,3840,13080,30800,34640,39080,69360,-3360,ok
1140,192486149800,192486323880,174080,20040,3680,3800,13120,29000,32800,39040,68920,-3520,ok
1141,192486426920,192486600120,173200,20160,3640,3760,12920,28720,32480,38920,68520,-3440,ok
1142,192486703360,192486876000,172640,20040,3640,3760,12760,28600,32360,38840,68440,-3440,ok
1143,192486978920,192487155040,176120,20360,3640,3800,13520,30080,33880,39280,68920,-3480,ok
1144,192487289760,192487468360,178600,20120,3680,3800,12880,31160,34960,39840,70640,-3520,ok
1145,192487572640,192487746320,173680,19640,3560,3680,13000,29600,33280,39160,68400,-3360,ok
1146,192487848320,192488081840,233520,20040,3640,3760,13120,29160,32920,38920,128320,-3440,ok
1147,192488188000,192488362200,174200,20400,3680,3800,13320,28800,32600,39240,68480,-3520,ok
1148,192488466000,192488639720,173720,20160,3640,3760,13160,28680,32440,38800,68960,-3440,ok
1149,192488743480,192488915720,172240,19960,3680,3760,13240,28360,32120,38640,68080,-3480,ok
1150,192489019520,192489195000,175480,20200,3720,3800,12960,30960,34760,38280,69120,-3560,ok
1151,192489297760,192489469920,172160,20200,3640,3800,12960,28680,32480,38400,67920,-3440,ok
1152,192489573000,192489746440,173440,20320,3680,3800,13200,28400,32200,38560,69000,-3520,ok
1153,192489849120,192490020960,171840,20000,3680,3760,13120,28320,32080,38360,68120,-3520,ok
1154,192490124640,192490299320,174680,20080,3640,3760,13040,30120,33880,38320,69160,-3440,ok
1155,192490437680,192490616160,178480,20880,3680,3760,13520,29840,33600,39560,70760,-3520,ok
1156,192490723040,192490897080,174040,20080,3680,3800,13280,28760,32560,39480,68440,-3480,ok
1157,192491000040,192491175840,175800,20400,3640,3800,13440,28840,32640,39080,70080,-3480,ok
1158,192491278960,192491452320,173360,20440,3680,3760,13200,28720,32480,39080,68000,-3520,ok
1159,192491555200,192491727440,172240,20480,3680,3760,13240,28400,32160,38920,67240,-3480,ok
1160,192491830000,192492048560,218560,20280,3640,3760,12920,28760,32520,39240,113440,-3480,ok
1161,192492156240,192492332720,176480,19880,3680,3800,13320,30360,34160,39800,69160,-3520,ok
1162,192492436480,192492609320,172840,20480,3640,3760,13000,28320,32080,39080,68040,-3480,ok
1163,192492712960,192492884520,171560,19920,3680,3800,13120,27880,31680,38760,67880,-3480,ok
1164,192492987800,192493160480,172680,20120,3680,3800,13040,28080,31880,38960,68520,-3520,ok
1165,192493263960,192493438040,174080,20160,3640,3760,13000,30440,34200,38520,68040,-3480,ok
1166,192493610680,192493792320,181640,21920,3640,3760,13000,32080,35840,39560,71160,-3480,ok
1167,192493900480,192494074080,173600,20160,3360,3640,13080,28320,31960,39440,68800,-3200,ok
1168,192494177320,192494351800,174480,20320,3520,3800,12880,28240,32040,39840,69240,-3360,ok
1169,192494456160,192494629360,173200,20160,3560,3840,12920,28080,31920,39400,68600,-3360,ok
1170,192494732560,192494905120,172560,20200,3520,3760,12520,28480,32240,39280,68120,-3320,ok
1171,192495008520,192495181400,172880,20160,3520,3800,13240,27920,31720,39320,68240,-3320,ok
1172,192495284680,192495460480,175800,20040,3560,3840,12760,30200,34040,39280,69520,-3400,ok
1173,192495563480,192495736680,173200,20200,3520,3800,12640,29000,32800,39240,68120,-3320,ok
1174,192495839240,192496057600,218360,19840,3600,3840,12960,27840,31680,39040,114680,-3440,ok
1175,192496163560,192496337120,173560,19840,3560,3800,13240,28440,32240,39760,68280,-3360,ok
1176,192496440280,192496616120,175840,19880,3360,3640,12960,30320,33960,39480,69360,-3160,ok
1177,192496755040,192496934320,179280,21040,3720,3960,13440,30760,34720,39440,70440,-3520,ok
1178,192497039440,192497214080,174640,20080,3400,3640,13000,28720,32360,39160,69840,-3200,ok
1179,192497316280,192497490760,174480,20040,3600,3840,13320,28600,32440,39960,68560,-3440,ok
1180,192497592680,192497765960,173280,20360,3520,3800,13000,28200,32000,38760,69000,-3360,ok
1181,192497868200,192498040600,172400,20440,3520,3760,12880,29040,32800,38680,67400,-3320,ok
1182,192498142400,192498315120,172720,20000,3520,3800,12960,28720,32520,38800,68280,-3360,ok
1183,192498417320,192498592320,175000,20040,3520,3800,13040,30760,34560,38600,68560,-3320,ok
1184,192498693760,192498866640,172880,20040,3720,3800,12880,29320,33120,38760,67840,-3480,ok
1185,192498968640,192499141280,172640,20080,3640,3760,12960,29240,33000,38600,67800,-3440,ok
1186,192499243200,192499415200,172000,20160,3640,3760,12760,28600,32360,38320,68240,-3480,ok
1187,192499517600,192499692760,175160,20120,3680,3760,12800,31200,34960,38640,68440,-3480,ok
1188,192499826600,192500055080,228480,20840,3640,3800,12600,31920,35720,40000,119200,-3520,ok
1189,192500162880,192500339040,176160,19960,3600,3800,13000,29440,33240,39720,70040,-3400,ok
1190,192500441320,192500616720,175400,19960,3520,3800,12400,29480,33280,38680,70880,-3320,ok
1191,192500719520,192500893520,174000,20080,3520,3800,13080,29560,33360,38560,68760,-3360,ok
1192,192500994480,192501167680,173200,20160,3520,3800,12800,29360,33160,38560,68400,-3400,ok
1193,192501269480,192501442760,173280,19840,3520,3840,13160,28720,32560,38680,68840,-3320,ok
1194,192501544160,192501719640,175480,19800,3520,3840,12840,31040,34880,38800,69040,-3400,ok
1195,192501822000,192501995360,173360,19760,3520,3800,13120,29280,33080,38560,68680,-3360,ok
1196,192502096800,192502269600,172800,19880,3520,3800,12840,28680,32480,38560,68840,-3320,ok
1197,192502371080,192502543640,172560,20040,3520,3840,12760,28880,32720,38280,68560,-3320,ok
1198,192502645360,192502820800,175440,19760,3560,3840,12800,31120,34960,38640,69080,-3360,ok
1199,192502957080,192503136720,179640,20800,3560,3840,13000,31960,35800,39760,70120,-3400,ok
1200,192503240520,192503414640,174120,20040,3360,3600,12720,29360,32960,39440,68760,-3160,ok
1201,192503515880,192503689360,173480,20320,3520,3800,12920,29040,32840,38760,68480,-3360,ok
1202,192503790800,192503966120,175320,20400,3480,3800,13360,30520,34320,39000,68080,-3320,ok
1203,192504124520,192504302800,178280,20480,3560,3800,13200,30160,33960,40240,70240,-3400,ok
1204,192504406280,192504579560,173280,19960,3520,3800,12760,29040,32840,38720,68840,-3360,ok
1205,192504681800,192504855000,173200,20360,3520,3800,13360,27800,31600,39920,67760,-3320,ok
1206,192504957240,192505128680,171440,20240,3520,3840,13120,27800,31640,38200,68040,-3320,ok
1207,192505230760,192505402800,172040,20200,3560,3800,12960,28440,32240,38880,67600,-3400,ok
1208,192505504720,192505676880,172160,20320,3560,3840,12920,28560,32400,38720,67640,-3400,ok
1209,192505779280,192505952800,173520,19920,3600,3880,13520,29840,33720,38880,67280,-3400,ok
1210,192506121640,192506303280,181640,21240,3640,3760,12960,32480,36240,39920,71080,-3440,ok
1211,192506410040,192506584880,174840,20280,3520,3840,12960,29080,32920,39440,69040,-3320,ok
1212,192506687560,192506864400,176840,20600,3520,3800,13520,29240,33040,38880,70640,-3360,ok
1213,192506965880,192507140680,174800,20760,3720,4040,12560,29760,33800,39400,68120,-3560,ok
1214,192507242760,192507416760,174000,20520,3520,3800,13400,28640,32440,39080,68360,-3320,ok
1215,192507518280,192507692840,174560,20560,3520,3800,13800,28720,32520,39440,68080,-3360,ok
1216,192507794800,192507970240,175440,20600,3560,3840,13120,28840,32680,39960,68920,-3400,ok
1217,192508129920,192508306040,176120,19920,3560,3840,13040,28720,32560,40360,70080,-3400,ok
1218,192508409560,192508581640,172080,20400,3360,3640,13280,28080,31720,38600,67880,-3160,ok
1219,192508684000,192508856120,172120,20280,3520,3840,13360,27720,31560,38880,67880,-3360,ok
1220,192508957440,192509132040,174600,20240,3520,3880,12920,30640,34520,38440,68320,-3360,ok
1221,192509269840,192509450520,180680,20440,3520,3840,12840,32160,36000,40040,71160,-3320,ok
1222,192509554480,192509727440,172960,19920,3560,3840,14680,27040,30880,38920,68360,-3360,ok
1223,192509829360,192510004520,175160,20320,3520,3800,13040,28400,32200,39120,70360,-3400,ok
1224,192510105400,192510278800,173400,20720,3560,3840,12920,28480,32320,38760,68480,-3360,ok
1225,192510380800,192510554680,173880,20320,3560,3840,13320,28160,32000,39440,68640,-3400,ok
1226,192510655800,192510828840,173040,20200,3560,3800,12760,29040,32840,38840,68200,-3360,ok
1227,192510930760,192511106400,175640,20360,3520,3800,12800,28520,32320,39160,70840,-3360,ok
1228,192511208120,192511380720,172600,20680,3560,3800,12840,28160,31960,38400,68560,-3400,ok
1229,192511482880,192511655920,173040,20080,3520,3800,12880,28400,32200,38960,68720,-3320,ok
1230,192511757080,192511929720,172640,19960,3560,3880,13440,28040,31920,38480,68680,-3400,ok
1231,192512082560,192512261120,178560,21360,3360,3720,12720,29920,33640,40280,70440,-3240,ok
1232,192512397840,192512577680,179840,20920,3520,3840,13280,30800,34640,39880,70960,-3360,ok
1233,192512681120,192512854600,173480,20120,3520,3800,12880,28920,32720,39000,68600,-3360,ok
1234,192512956080,192513129920,173840,20320,3520,3800,13360,28440,32240,38840,68960,-3400,ok
1235,192513231040,192513406120,175080,20160,3520,3800,13240,30000,33800,38920,68800,-3360,ok
1236,192513508160,192513682320,174160,20560,3640,3760,13080,28680,32440,38840,69080,-3480,ok
1237,192513783920,192513957200,173280,20480,3640,3760,13040,28600,32360,39240,68000,-3480,ok
1238,192514059120,192514234840,175720,20240,3640,3760,13680,28480,32240,39040,70320,-3440,ok
1239,192514336080,192514508960,172880,20360,3840,3960,12960,28480,32440,38920,68040,-3680,ok
1240,192514610760,192514784520,173760,20600,3640,3800,13360,28800,32600,38640,68440,-3520,ok
1241,192514886280,192515058360,172080,20160,3640,3800,13240,27960,31760,38960,67840,-3520,ok
1242,192515159920,192515334560,174640,20400,3640,3800,13400,28800,32600,39640,68440,-3480,ok
1243,192515467080,192515645840,178760,20240,3640,3760,13600,30120,33880,40080,70800,-3480,ok
1244,192515749440,192515922440,173000,20080,3880,4000,13360,28360,32360,38280,68760,-3720,ok
1245,192516078240,192516256440,178200,22080,3480,3600,13120,28360,31960,40040,70840,-3320,ok
1246,192516359480,192516534480,175000,19880,3760,3840,13560,30520,34360,38640,68360,-3560,ok
1247,192516637040,192516811400,174360,20400,3840,4000,13080,28480,32480,39200,69040,-3680,ok
1248,192516913280,192517086880,173600,20520,3880,4000,13360,28760,32760,38680,68120,-3720,ok
1249,192517189120,192517364800,175680,20360,4000,4120,13120,28200,32320,39160,70520,-3800,ok
1250,192517466120,192517638320,172200,20440,3800,3960,13240,28080,32040,38440,67920,-3680,ok
1251,192517740680,192517913760,173080,20160,3880,3960,13080,28600,32560,38960,68120,-3680,ok
1252,192518014920,192518187840,172920,20240,3960,4080,13160,28760,32840,38360,68120,-3760,ok
1253,192518290080,192518464640,174560,20440,3960,4080,13080,28160,32240,39800,68800,-3760,ok
1254,192518642840,192518825560,182720,21760,3560,3720,13360,31480,35200,40840,71400,-3400,ok
1255,192518932920,192519106040,173120,20200,3760,4000,13160,28040,32040,39000,68520,-3560,ok
1256,192519208480,192519382840,174360,20640,3640,4000,13160,28560,32560,39320,68560,-3520,ok
1257,192519484040,192519659840,175800,20080,3720,3960,13360,30560,34520,39120,68560,-3560,ok
1258,192519762040,192519936200,174160,20400,3800,3960,13760,27920,31880,39440,68520,-3640,ok
1259,192520091640,192520269120,177480,21480,3560,3840,13280,28120,31960,40520,70080,-3400,ok
1260,192520372960,192520547960,175000,19880,3480,3800,13520,28920,32720,39200,69520,-3320,ok
1261,192520650160,192520821960,171800,20560,3760,4000,13160,27680,31680,39080,67120,-3560,ok
1262,192520923480,192521096160,172680,20840,3720,3960,13840,27600,31560,38920,67320,-3520,ok
1263,192521197640,192521369520,171880,20800,3520,3800,13160,27400,31200,39160,67360,-3320,ok
1264,192521471320,192521647000,175680,20880,3520,3800,13400,30400,34200,38680,68360,-3360,ok
1265,192521785280,192521965280,180000,21160,3560,3800,12960,30960,34760,39920,71000,-3360,ok
1266,192522070280,192522243160,172880,20320,3440,3680,13640,27760,31440,38600,68680,-3240,ok
1267,192522346760,192522520320,173560,20720,3520,3800,13200,27520,31320,39000,69200,-3400,ok
1268,192522622480,192522798840,176360,20640,3520,3800,13520,30440,34240,38680,69160,-3400,ok
1269,192522901640,192523076080,174440,20920,3520,3800,12680,29120,32920,39160,68560,-3320,ok
1270,192523178760,192523352160,173400,20560,3520,3840,13840,27640,31480,38880,68480,-3360,ok
1271,192523454120,192523628760,174640,20800,3520,3800,13680,27320,31120,39000,69880,-3360,ok
1272,192523730080,192523903720,173640,20760,3520,3800,13760,27840,31640,39040,68280,-3360,ok
1273,192524058400,192524233240,174840,21800,3000,3320,13120,27000,30320,39960,69480,-2840,ok
1274,192524335560,192524507120,171560,19880,3400,3680,14080,26920,30600,38680,68160,-3240,ok
1275,192524609360,192524794440,185080,20560,3840,4160,14040,26720,30880,39760,79720,-3720,ok
1276,192524931200,192525112200,181000,20920,3560,3840,13480,31040,34880,40120,71400,-3360,ok
1277,192525217920,192525391760,173840,20360,3680,4000,13760,28200,32200,39040,68280,-3480,ok
1278,192525494160,192525669040,174880,20520,3560,3840,13760,27840,31680,39000,69720,-3360,ok
1279,192525770040,192525945880,175840,20240,3520,3800,12800,30680,34480,39000,69200,-3400,ok
1280,192526048200,192526223000,174800,20360,3680,3840,13840,28360,32200,39600,68680,-3560,ok
1281,192526325400,192526498760,173360,20160,3640,3760,13440,28240,32000,39160,68400,-3440,ok
1282,192526600120,192526775320,175200,20440,3640,3760,14000,27600,31360,39120,70120,-3480,ok
1283,192526877120,192527050280,173160,20120,3680,3800,13200,28880,32680,38840,68200,-3560,ok
1284,192527151680,192527325080,173400,20160,3680,3800,13720,28440,32240,38920,68200,-3520,ok
1285,192527427400,192527600560,173160,20160,3640,3760,13080,28760,32520,38560,68640,-3440,ok
1286,192527703280,192527878400,175120,19880,3640,3840,14040,27880,31720,38560,70760,-3480,ok
1287,192528065280,192528242640,177360,21440,2880,3280,13640,27440,30720,41000,70560,-2880,ok
1288,192528347400,192528520800,173400,20120,3400,3640,13840,28280,31920,38880,68440,-3200,ok
1289,192528622840,192528795760,172920,20240,3560,3800,13360,27760,31560,39040,68560,-3400,ok
1290,192528895680,192529071680,176000,20400,3520,3800,14000,29760,33560,38840,69040,-3360,ok
1291,192529174560,192529347080,172520,20200,3520,3840,13960,27520,31360,39080,67800,-3400,ok
1292,192529448480,192529621720,173240,20280,3520,3800,13560,28040,31840,39080,68320,-3360,ok
1293,192529724840,192529897200,172360,20480,3520,3840,13200,27440,31280,39160,68120,-3400,ok
1294,192529998720,192530173240,174520,20160,3520,3800,14080,28920,32720,38840,68560,-3360,ok
1295,192530275480,192530448440,172960,20040,3600,3880,13240,28600,32480,39000,68000,-3400,ok
1296,192530549760,192530722120,172360,20560,3520,3800,13920,27040,30840,38800,68080,-3360,ok
1297,192530824400,192530998040,173640,20200,3560,3800,13600,27560,31360,38840,69440,-3360,ok
1298,192531100040,192531271880,171840,20160,3560,3800,13840,27200,31000,38560,68080,-3360,ok
1299,192531440840,192531623200,182360,21920,3600,3720,13120,32240,35960,39560,71600,-3400,ok
1300,192531730120,192531902720,172600,20280,3400,3720,14240,27120,30840,38800,68320,-3280,ok
1301,192532059200,192532235160,175960,21960,3040,3360,12960,28240,31600,39520,69760,-2880,ok
1302,192532338520,192532511280,172760,20360,3560,3680,13640,28120,31800,39000,67760,-3360,ok
1303,192532613320,192532785840,172520,19920,3640,3800,13400,27840,31640,39040,68360,-3480,ok
1304,192532888040,192533063120,175080,20560,3640,3760,13320,28040,31800,39080,70120,-3440,ok
1305,192533165040,192533337960,172920,20200,3640,3800,13000,28800,32600,38960,68000,-3480,ok
1306,192533439480,192533612480,173000,20160,3720,3840,13720,27600,31440,38960,68560,-3560,ok
1307,192533714520,192533886360,171840,19920,3720,3840,13240,28000,31840,38760,67880,-3520,ok
1308,192533988000,192534162240,174240,20480,3680,3760,13400,27760,31520,38560,70080,-3480,ok
1309,192534264480,192534437040,172560,20480,3640,3760,13400,28280,32040,38680,67840,-3520,ok
1310,192534575880,192534755640,179760,21160,3640,3760,13560,30320,34080,39560,71200,-3440,ok
1311,192534860640,192535033840,173200,20120,3480,3640,13000,28600,32240,38480,69200,-3320,ok
1312,192535135920,192535312680,176760,20400,3840,3960,14360,29160,33120,38640,70080,-3680,ok
1313,192535414560,192535587200,172640,20160,3680,3760,13080,28960,32720,38560,67960,-3520,ok
1314,192535689000,192535862760,173760,20200,3840,3920,14320,27200,31120,39040,68920,-3680,ok
1315,192535964920,192536184640,219720,20080,3680,3760,13880,29360,33120,78360,74080,-3480,ok
1316,192536288440,192536465360,176920,19920,3640,3760,13760,30600,34360,39120,69560,-3440,ok
1317,192536566960,192536738040,171080,19640,3680,3760,12880,27920,31680,38680,68040,-3520,ok
1318,192536839320,192537011440,172120,19880,3680,3800,14280,27040,30840,38720,68240,-3520,ok
1319,192537113280,192537286600,173320,19760,3720,3800,13160,27680,31480,38440,70280,-3520,ok
1320,192537387760,192537560560,172800,20280,3640,3760,13600,27800,31560,38880,68280,-3440,ok
1321,192537697440,192537875880,178440,20880,3680,3800,13400,30160,33960,39800,70200,-3480,ok
